date,returns,sentiment_score_0,sentiment_score_1,sentiment_score_0 (t-1),sentiment_score_1 (t-1),sentiment_score_0 (t-2),sentiment_score_1 (t-2),sentiment_score_0 (t-3),sentiment_score_1 (t-3),sentiment_score_0 (t-4),sentiment_score_1 (t-4),sentiment_score_0 (t-5),sentiment_score_1 (t-5),sentiment_score_0 (t-6),sentiment_score_1 (t-6),returns (t-1),returns (t-2),returns (t-3),returns (t-4),train,train_set
2022-12-28,-0.0090964220739842,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.09689088547294669,-0.09750338394503978,-0.07010324512356693,-0.07009860669411506,-0.06171830081658503,-0.026716951858907767,-0.0637138346303138,-0.0518943776968503,-0.06584129417748077,-0.08457912546366719,0.03606433777330986,-0.008348909657320935,0.010069225928256653,-0.027063433749693777,1.0,1.0
2022-12-29,-0.009057527539779842,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.09689088547294669,-0.09750338394503978,-0.07010324512356693,-0.07009860669411506,-0.06171830081658503,-0.026716951858907767,-0.0637138346303138,-0.0518943776968503,-0.0090964220739842,0.03606433777330986,-0.008348909657320935,0.010069225928256653,1.0,1.0
2022-12-30,0.022974308300395263,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.09689088547294669,-0.09750338394503978,-0.07010324512356693,-0.07009860669411506,-0.06171830081658503,-0.026716951858907767,-0.009057527539779842,-0.0090964220739842,0.03606433777330986,-0.008348909657320935,1.0,1.0
2023-01-03,-0.02970297029702962,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.09689088547294669,-0.09750338394503978,-0.07010324512356693,-0.07009860669411506,0.022974308300395263,-0.009057527539779842,-0.0090964220739842,0.03606433777330986,1.0,1.0
2023-01-04,-0.06284221005475354,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.09689088547294669,-0.09750338394503978,-0.02970297029702962,0.022974308300395263,-0.009057527539779842,-0.0090964220739842,1.0,1.0
2023-01-05,0.018855397689549802,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,-0.08790767719448914,-0.06761994203533828,-0.06284221005475354,-0.02970297029702962,0.022974308300395263,-0.009057527539779842,1.0,1.0
2023-01-06,-0.004170467874364703,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.08536545577039718,-0.04428324772540546,0.018855397689549802,-0.06284221005475354,-0.02970297029702962,0.022974308300395263,1.0,1.0
2023-01-09,0.014265148540766992,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,-0.054822751056681204,-0.023798412094191385,-0.004170467874364703,0.018855397689549802,-0.06284221005475354,-0.02970297029702962,1.0,1.0
2023-01-10,0.011612903225806548,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,-0.03895110197842944,-0.019753628036596256,0.014265148540766992,-0.004170467874364703,0.018855397689549802,-0.06284221005475354,1.0,1.0
2023-01-11,0.0345663265306122,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,-0.07382260172173405,-0.13722573757073847,0.011612903225806548,0.014265148540766992,-0.004170467874364703,0.018855397689549802,1.0,1.0
2023-01-12,0.0182468252989767,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,-0.05732802692458422,-0.13955395103399273,0.0345663265306122,0.011612903225806548,0.014265148540766992,-0.004170467874364703,1.0,1.0
2023-01-13,0.010170722847802516,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,-0.07268695562355457,-0.14904911730164197,0.0182468252989767,0.0345663265306122,0.011612903225806548,0.014265148540766992,1.0,1.0
2023-01-16,-0.009349154980222929,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.11073369456608995,-0.20421650824909657,0.010170722847802516,0.0182468252989767,0.0345663265306122,0.011612903225806548,1.0,1.0
2023-01-17,0.020931639443436012,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,-0.0829051335187562,-0.12868174213694253,-0.009349154980222929,0.010170722847802516,0.0182468252989767,0.0345663265306122,1.0,1.0
2023-01-18,-0.00711068973690443,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.06639677741984272,-0.0968056020171238,0.020931639443436012,-0.009349154980222929,0.010170722847802516,0.0182468252989767,1.0,1.0
2023-01-19,0.01551682979231317,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,-0.07703758918027405,-0.09996960345445526,-0.00711068973690443,0.020931639443436012,-0.009349154980222929,0.010170722847802516,1.0,1.0
2023-01-20,0.022096850023507253,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,-0.06525948529277141,-0.0740120791076159,0.01551682979231317,-0.00711068973690443,0.020931639443436012,-0.009349154980222929,1.0,1.0
2023-01-23,0.006669733210671769,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,-0.02688036627002599,-0.03167096492988581,0.022096850023507253,0.01551682979231317,-0.00711068973690443,0.020931639443436012,1.0,1.0
2023-01-24,-0.026159469956591352,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.009436416804468228,-0.0424895615372386,0.006669733210671769,0.022096850023507253,0.01551682979231317,-0.00711068973690443,1.0,1.0
2023-01-25,-0.0019941348973607775,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.012602830009981898,-0.0355902845314862,-0.026159469956591352,0.006669733210671769,0.022096850023507253,0.01551682979231317,1.0,1.0
2023-01-26,0.014221908791725468,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.0010908629596407516,-0.029203199031521226,-0.0019941348973607775,-0.026159469956591352,0.006669733210671769,0.022096850023507253,1.0,1.0
2023-01-27,-0.010777610383590264,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.007358421736521061,-0.02599986381506417,0.014221908791725468,-0.0019941348973607775,-0.026159469956591352,0.006669733210671769,1.0,1.0
2023-01-30,-0.005388940955951216,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.006338179938068179,-0.01595988259247765,-0.010777610383590264,0.014221908791725468,-0.0019941348973607775,-0.026159469956591352,1.0,1.0
2023-01-31,-0.017432273262661946,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.018317829874547758,0.003145970111421166,-0.005388940955951216,-0.010777610383590264,0.014221908791725468,-0.0019941348973607775,1.0,1.0
2023-02-01,-0.02169743466794538,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.023675341346388126,-0.04350166877168559,-0.017432273262661946,-0.005388940955951216,-0.010777610383590264,0.014221908791725468,1.0,1.0
2023-02-02,-0.012743536331332073,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.008384188398672774,-0.0016115089191239115,-0.02169743466794538,-0.017432273262661946,-0.005388940955951216,-0.010777610383590264,1.0,1.0
2023-02-03,-0.021347896239295006,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,0.00546851813822837,0.002683490841138481,-0.012743536331332073,-0.02169743466794538,-0.017432273262661946,-0.005388940955951216,1.0,1.0
2023-02-06,0.020672162333544852,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.004459973692392251,0.0161949481444355,-0.021347896239295006,-0.012743536331332073,-0.02169743466794538,-0.017432273262661946,1.0,1.0
2023-02-07,0.030318091451292162,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,-0.02410626199187192,-0.058465154806843576,0.020672162333544852,-0.021347896239295006,-0.012743536331332073,-0.02169743466794538,1.0,1.0
2023-02-08,0.015074770863482856,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.00332757587101332,-0.006389320260915087,0.030318091451292162,0.020672162333544852,-0.021347896239295006,-0.012743536331332073,1.0,1.0
2023-02-09,-0.008435309492693444,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.010622255788686679,-0.05547008023235748,0.015074770863482856,0.030318091451292162,0.020672162333544852,-0.021347896239295006,1.0,1.0
2023-02-10,0.023963575365444578,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,-0.04003695320205828,-0.11008898583055496,-0.008435309492693444,0.015074770863482856,0.030318091451292162,0.020672162333544852,1.0,1.0
2023-02-13,0.006084717996723832,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,-0.06967585799213502,-0.17140538234997052,0.023963575365444578,-0.008435309492693444,0.015074770863482856,0.030318091451292162,1.0,1.0
2023-02-14,-0.011863224005582818,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.06254942047427293,-0.09393192603904603,0.006084717996723832,0.023963575365444578,-0.008435309492693444,0.015074770863482856,1.0,1.0
2023-02-15,-0.010004708097928416,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.07668412991135518,-0.11494207222512297,-0.011863224005582818,0.006084717996723832,0.023963575365444578,-0.008435309492693444,1.0,1.0
2023-02-16,-0.0032100820354297177,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.08476101421171138,-0.08419626729091796,-0.010004708097928416,-0.011863224005582818,0.006084717996723832,0.023963575365444578,1.0,1.0
2023-02-17,-0.02230438931297718,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.06792120736911254,-0.05930346917841419,-0.0032100820354297177,-0.010004708097928416,-0.011863224005582818,0.006084717996723832,1.0,1.0
2023-02-20,0.010003659875564397,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,-0.05140748591815435,-0.02614882822974454,-0.02230438931297718,-0.0032100820354297177,-0.010004708097928416,-0.011863224005582818,1.0,1.0
2023-02-21,-0.007851189757217103,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.03235527439851196,-0.021411130790604353,0.010003659875564397,-0.02230438931297718,-0.0032100820354297177,-0.010004708097928416,1.0,1.0
2023-02-22,-0.03153153153153154,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.036424422144729116,-0.025302803148877073,-0.007851189757217103,0.010003659875564397,-0.02230438931297718,-0.0032100820354297177,1.0,1.0
2023-02-23,0.031803896920175934,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,-0.03002929499401859,-0.030904666803203838,-0.03153153153153154,-0.007851189757217103,0.010003659875564397,-0.02230438931297718,1.0,1.0
2023-02-24,0.00280214424951275,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,-0.024682724820322383,-0.02515844198347695,0.031803896920175934,-0.03153153153153154,-0.007851189757217103,0.010003659875564397,1.0,1.0
2023-02-27,-0.012999635524237774,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.021521789405193288,-0.026977000470423586,0.00280214424951275,0.031803896920175934,-0.03153153153153154,-0.007851189757217103,1.0,1.0
2023-02-28,0.02424913835548992,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,-0.04890945623755577,-0.11233569965503869,-0.012999635524237774,0.00280214424951275,0.031803896920175934,-0.03153153153153154,1.0,1.0
2023-03-01,0.005648359572167028,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,-0.04194541408280194,-0.12063458306351127,0.02424913835548992,-0.012999635524237774,0.00280214424951275,0.031803896920175934,1.0,1.0
2023-03-02,0.005616634799235243,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,-0.060094644393899097,-0.1555969112572359,0.005648359572167028,0.02424913835548992,-0.012999635524237774,0.00280214424951275,1.0,1.0
2023-03-03,0.018894830659536455,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,-0.051228115535308406,-0.09338816883061625,0.005616634799235243,0.005648359572167028,0.02424913835548992,-0.012999635524237774,1.0,1.0
2023-03-06,0.0013995801259623075,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,-0.053398568131590086,-0.08631742053312541,0.018894830659536455,0.005616634799235243,0.005648359572167028,0.02424913835548992,1.0,1.0
2023-03-07,-0.03296063358956436,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03396080895724487,-0.019678897304809494,0.0013995801259623075,0.018894830659536455,0.005616634799235243,0.005648359572167028,1.0,1.0
2023-03-08,-0.011200770805732896,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.027335823639240035,-0.008019811213299076,-0.03296063358956436,0.0013995801259623075,0.018894830659536455,0.005616634799235243,1.0,1.0
2023-03-09,-0.013398294762484664,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,0.0018023290519215834,0.0432337379057879,-0.011200770805732896,-0.03296063358956436,0.0013995801259623075,0.018894830659536455,1.0,1.0
2023-03-10,0.016049382716049276,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,-0.003492913877645199,0.004593946196816119,-0.013398294762484664,-0.011200770805732896,-0.03296063358956436,0.0013995801259623075,1.0,1.0
2023-03-13,-0.03195625759416765,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.009173048831249432,-0.00944723480647439,0.016049382716049276,-0.013398294762484664,-0.011200770805732896,-0.03296063358956436,1.0,1.0
2023-03-14,-0.036400150621312966,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.02265472805445168,-0.04306908001015241,-0.03195625759416765,0.016049382716049276,-0.013398294762484664,-0.011200770805732896,1.0,1.0
2023-03-15,-0.03217402631236155,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.031172270199677807,-0.0649834663957607,-0.036400150621312966,-0.03195625759416765,0.016049382716049276,-0.013398294762484664,1.0,1.0
2023-03-16,-0.015881561238223374,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.032331735160193886,-0.06971886365862055,-0.03217402631236155,-0.036400150621312966,-0.03195625759416765,0.016049382716049276,1.0,1.0
2023-03-17,-0.02858315098468278,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.030500002262804363,-0.10360356371955702,-0.015881561238223374,-0.03217402631236155,-0.036400150621312966,-0.03195625759416765,1.0,1.0
2023-03-20,0.019569196114317844,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,-0.01305778055534971,-0.0822402207256495,-0.02858315098468278,-0.015881561238223374,-0.03217402631236155,-0.036400150621312966,1.0,1.0
2023-03-21,0.03258768296050807,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,-0.03855304032728952,-0.12016511232851614,0.019569196114317844,-0.02858315098468278,-0.015881561238223374,-0.03217402631236155,1.0,1.0
2023-03-22,0.017384327360256746,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,-0.060068100259001236,-0.13412598328702605,0.03258768296050807,0.019569196114317844,-0.02858315098468278,-0.015881561238223374,1.0,1.0
2023-03-23,-0.023264984227129304,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.0945586507152849,-0.19131776154411612,0.017384327360256746,0.03258768296050807,0.019569196114317844,-0.02858315098468278,1.0,1.0
2023-03-24,-0.009150854528327423,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.11182951299843122,-0.18450686346836756,-0.023264984227129304,0.017384327360256746,0.03258768296050807,0.019569196114317844,1.0,1.0
2023-03-27,0.04305310335461088,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,-0.13837557719290458,-0.23177011292268768,-0.009150854528327423,-0.023264984227129304,0.017384327360256746,0.03258768296050807,1.0,1.0
2023-03-28,0.016536458333333393,-0.09957910507652139,-0.11748755439513794,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,-0.13906798723501815,-0.23672556549104548,0.04305310335461088,-0.009150854528327423,-0.023264984227129304,0.017384327360256746,1.0,1.0
2023-03-29,-0.007173049827078115,-0.0597849355846956,-0.07390964656979489,-0.09957910507652139,-0.11748755439513794,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.12804527416369946,-0.22018540948334547,0.016536458333333393,0.04305310335461088,-0.009150854528327423,-0.023264984227129304,1.0,1.0
2023-03-30,0.012127467423558302,-0.06123866951265138,-0.0796722929959732,-0.0597849355846956,-0.07390964656979489,-0.09957910507652139,-0.11748755439513794,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,-0.12336799336055425,-0.19296157388756555,-0.007173049827078115,0.016536458333333393,0.04305310335461088,-0.009150854528327423,1.0,1.0
2023-03-31,0.009432759719566475,-0.062466884600763196,-0.08205754338156468,-0.06123866951265138,-0.0796722929959732,-0.0597849355846956,-0.07390964656979489,-0.09957910507652139,-0.11748755439513794,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,-0.12729745631070433,-0.2011741792622557,0.012127467423558302,-0.007173049827078115,0.016536458333333393,0.04305310335461088,1.0,1.0
2023-04-03,0.08359641368859716,-0.03388261660330661,-0.07721074547130223,-0.062466884600763196,-0.08205754338156468,-0.06123866951265138,-0.0796722929959732,-0.0597849355846956,-0.07390964656979489,-0.09957910507652139,-0.11748755439513794,-0.10271044142452812,-0.12395630959769591,-0.11263694925187655,-0.16365637474091344,0.009432759719566475,0.012127467423558302,-0.007173049827078115,0.016536458333333393,1.0,1.0
